S,t=0,t=0.014,t=0.028,t=0.042,t=0.05599999999999999,t=0.06999999999999999,t=0.08399999999999999,t=0.09799999999999999,t=0.112,t=0.126,t=0.14,t=0.154,t=0.168,t=0.182,t=0.196,t=0.21,t=0.224,t=0.238,t=0.252,t=0.266,t=0.28,t=0.294,t=0.3079999999999999,t=0.322,t=0.336,t=0.35,t=0.364,t=0.3779999999999999,t=0.392,t=0.406,t=0.4199999999999999,t=0.4339999999999999,t=0.448,t=0.462,t=0.476,t=0.4899999999999999,t=0.504,t=0.5179999999999999,t=0.5319999999999999,t=0.5459999999999999,t=0.5599999999999999,t=0.574,t=0.588,t=0.602,t=0.6159999999999999,t=0.6299999999999999,t=0.6439999999999999,t=0.6579999999999999,t=0.6719999999999999,t=0.6859999999999999,t=0.7,t=0.714,t=0.728,t=0.7419999999999999,t=0.7559999999999999,t=0.7699999999999999,t=0.7839999999999999,t=0.7979999999999999,t=0.8119999999999999,t=0.826,t=0.8399999999999999,t=0.8539999999999999,t=0.8679999999999999,t=0.8819999999999999,t=0.8959999999999999,t=0.9099999999999999,t=0.9239999999999999,t=0.9379999999999999,t=0.952,t=0.9659999999999999,t=0.9799999999999999,t=0.9939999999999999,t=1.008,t=1.022,t=1.036,t=1.05,t=1.064,t=1.078,t=1.092,t=1.106,t=1.12,t=1.134,t=1.148,t=1.162,t=1.176,t=1.19,t=1.204,t=1.218,t=1.232,t=1.246,t=1.26,t=1.274,t=1.288,t=1.302,t=1.316,t=1.33,t=1.344,t=1.358,t=1.372,t=1.386,t=1.4
28.33333333333334,107.8010433304051,107.8391662930857,107.8772999316905,107.9154442492092,107.9535992486322,107.9917649329509,108.0299413051576,108.0681283682452,108.1063261252076,108.1445345790395,108.1827537327365,108.2209835892949,108.259224151712,108.2974754229858,108.3357374061152,108.3740101040999,108.4122935199406,108.4505876566386,108.4888925171963,108.5272081046167,108.5655344219038,108.6038714720623,108.6422192580978,108.6805777830169,108.7189470498269,108.7573270615358,108.7957178211527,108.8341193316874,108.8725315961507,108.9109546175539,108.9493883989096,108.9878329432308,109.0262882535316,109.0647543328271,109.1032311841328,109.1417188104654,109.1802172148422,109.2187264002817,109.2572463698029,109.2957771264257,109.334318673171,109.3728710130604,109.4114341491164,109.4500080843624,109.4885928218226,109.527188364522,109.5657947154866,109.6044118777429,109.6430398543188,109.6816786482425,109.7203282625433,109.7589887002515,109.7976599643979,109.8363420580143,109.8750349841335,109.9137387457891,109.9524533460153,109.9911787878473,110.0299150743214,110.0686622084743,110.1074201933439,110.1461890319688,110.1849687273884,110.2237592826431,110.2625607007742,110.3013729848235,110.340196137834,110.3790301628494,110.4178750629143,110.4567308410742,110.4955975003754,110.5344750438649,110.5733634745908,110.612262795602,110.6511730099481,110.6900941206798,110.7290261308483,110.7679690435061,110.8069228617061,110.8458875885025,110.88486322695,110.9238497801043,110.962847251022,111.0018556427605,111.0408749583779,111.0799052009336,111.1189463734874,111.1579984791001,111.1970615208334,111.2361355017499,111.275220424913,111.3143162933869,111.3534231102367,111.3925408785285,111.431669601329,111.470809281706,111.5099599227279,111.5491215274643,111.5882940989853,111.6274748971303,111.6666666666667
29.16666666666667,106.9677099970719,107.0058329597525,107.0439665983572,107.0821109158759,107.1202659152989,107.1584315996176,107.1966079718242,107.2347950349119,107.2729927918743,107.3112012457062,107.3494203994032,107.3876502559616,107.4258908183786,107.4641420896524,107.5024040727818,107.5406767707666,107.5789601866073,107.6172543233053,107.655559183863,107.6938747712833,107.7322010885704,107.7705381387289,107.8088859247645,107.8472444496835,107.8856137164935,107.9239937282025,107.9623844878194,108.0007859983541,108.0391982628173,108.0776212842206,108.1160550655762,108.1544996098974,108.1929549201983,108.2314209994937,108.2698978507995,108.308385477132,108.3468838815089,108.3853930669484,108.4239130364695,108.4624437930923,108.5009853398376,108.539537679727,108.578100815783,108.6166747510291,108.6552594884892,108.6938550311887,108.7324613821532,108.7710785444096,108.8097065209854,108.8483453149091,108.88699492921,108.9256553669181,108.9643266310645,109.003008724681,109.0417016508002,109.0804054124557,109.1191200126819,109.157845454514,109.196581740988,109.2353288751409,109.2740868600106,109.3128556986354,109.3516353940551,109.3904259493098,109.4292273674409,109.4680396514902,109.5068628045007,109.5456968295161,109.5845417295811,109.623397507741,109.6622641670421,109.7011417105316,109.7400301412575,109.7789294622687,109.8178396766148,109.8567607873464,109.895692797515,109.9346357101728,109.9735895283728,110.0125542551692,110.0515298936167,110.090516446771,110.1295139176887,110.1685223094271,110.2075416250446,110.2465718676003,110.285613040154,110.3246651457667,110.3637281875001,110.4028021684166,110.4418870915796,110.4809829600536,110.5200897769034,110.5592075451952,110.5983362679957,110.6374759483726,110.6766265893946,110.7157881941309,110.754960765652,110.7941415637969,110.8333333333333
30,106.1343766637389,106.1724996264194,106.2106332650241,106.2487775825427,106.2869325819657,106.3250982662844,106.363274638491,106.4014617015786,106.439659458541,106.4778679123729,106.5160870660698,106.5543169226282,106.5925574850453,106.6308087563191,106.6690707394485,106.7073434374332,106.7456268532739,106.783920989972,106.8222258505296,106.86054143795,106.8988677552371,106.9372048053956,106.9755525914311,107.0139111163502,107.0522803831602,107.0906603948691,107.129051154486,107.1674526650207,107.205864929484,107.2442879508872,107.2827217322429,107.3211662765641,107.359621586865,107.3980876661604,107.4365645174661,107.4750521437987,107.5135505481756,107.5520597336151,107.5905797031362,107.629110459759,107.6676520065043,107.7062043463937,107.7447674824497,107.7833414176957,107.8219261551559,107.8605216978554,107.8991280488199,107.9377452110763,107.9763731876521,108.0150119815758,108.0536615958767,108.0923220335848,108.1309932977312,108.1696753913477,108.2083683174669,108.2470720791224,108.2857866793486,108.3245121211807,108.3632484076547,108.4019955418076,108.4407535266772,108.4795223653021,108.5183020607218,108.5570926159765,108.5958940341075,108.6347063181569,108.6735294711674,108.7123634961828,108.7512083962478,108.7900641744077,108.8289308337088,108.8678083771983,108.9066968079242,108.9455961289354,108.9845063432815,109.0234274540131,109.0623594641817,109.1013023768394,109.1402561950395,109.1792209218359,109.2181965602834,109.2571831134377,109.2961805843554,109.3351889760938,109.3742082917113,109.413238534267,109.4522797068207,109.4913318124334,109.5303948541667,109.5694688350832,109.6085537582463,109.6476496267202,109.6867564435701,109.7258742118618,109.7650029346623,109.8041426150393,109.8432932560613,109.8824548607976,109.9216274323186,109.9608082304636,110
30.83333333333334,105.3010433304063,105.3391662930867,105.3772999316913,105.4154442492098,105.4535992486327,105.4917649329513,105.5299413051579,105.5681283682454,105.6063261252078,105.6445345790397,105.6827537327366,105.720983589295,105.759224151712,105.7974754229858,105.8357374061152,105.8740101040999,105.9122935199406,105.9505876566387,105.9888925171963,106.0272081046167,106.0655344219037,106.1038714720622,106.1422192580978,106.1805777830169,106.2189470498268,106.2573270615358,106.2957178211527,106.3341193316874,106.3725315961507,106.4109546175539,106.4493883989096,106.4878329432308,106.5262882535317,106.5647543328271,106.6032311841328,106.6417188104654,106.6802172148423,106.7187264002817,106.7572463698029,106.7957771264257,106.834318673171,106.8728710130604,106.9114341491164,106.9500080843624,106.9885928218226,107.027188364522,107.0657947154866,107.104411877743,107.1430398543188,107.1816786482425,107.2203282625433,107.2589887002515,107.2976599643979,107.3363420580143,107.3750349841336,107.4137387457891,107.4524533460152,107.4911787878473,107.5299150743214,107.5686622084743,107.6074201933439,107.6461890319688,107.6849687273885,107.7237592826432,107.7625607007742,107.8013729848235,107.8401961378341,107.8790301628495,107.9178750629145,107.9567308410743,107.9955975003755,108.034475043865,108.0733634745909,108.1122627956021,108.1511730099482,108.1900941206798,108.2290261308484,108.2679690435061,108.3069228617062,108.3458875885025,108.38486322695,108.4238497801044,108.4628472510221,108.5018556427605,108.540874958378,108.5799052009337,108.6189463734874,108.6579984791001,108.6970615208334,108.7361355017499,108.775220424913,108.8143162933869,108.8534231102367,108.8925408785285,108.931669601329,108.970809281706,109.0099599227279,109.0491215274643,109.0882940989854,109.1274748971303,109.1666666666667
31.66666666666667,104.4677099970747,104.5058329597548,104.5439665983592,104.5821109158775,104.6202659153002,104.6584315996187,104.6966079718251,104.7347950349126,104.7729927918749,104.8112012457067,104.8494203994036,104.8876502559619,104.9258908183789,104.9641420896526,105.002404072782,105.0406767707667,105.0789601866074,105.1172543233054,105.1555591838631,105.1938747712834,105.2322010885705,105.270538138729,105.3088859247645,105.3472444496836,105.3856137164935,105.4239937282024,105.4623844878194,105.5007859983541,105.5391982628173,105.5776212842206,105.6160550655762,105.6544996098975,105.6929549201984,105.7314209994938,105.7698978507995,105.808385477132,105.8468838815089,105.8853930669484,105.9239130364696,105.9624437930923,106.0009853398376,106.039537679727,106.0781008157831,106.1166747510291,106.1552594884893,106.1938550311887,106.2324613821532,106.2710785444097,106.3097065209855,106.3483453149092,106.38699492921,106.4256553669182,106.4643266310646,106.503008724681,106.5417016508002,106.5804054124558,106.619120012682,106.657845454514,106.6965817409881,106.735328875141,106.7740868600106,106.8128556986355,106.8516353940551,106.8904259493099,106.9292273674409,106.9680396514902,107.0068628045008,107.0456968295162,107.0845417295811,107.123397507741,107.1622641670422,107.2011417105317,107.2400301412576,107.2789294622688,107.3178396766149,107.3567607873465,107.3956927975151,107.4346357101728,107.4735895283729,107.5125542551692,107.5515298936167,107.590516446771,107.6295139176888,107.6685223094272,107.7075416250447,107.7465718676004,107.7856130401541,107.8246651457668,107.8637281875001,107.9028021684166,107.9418870915797,107.9809829600536,108.0200897769034,108.0592075451952,108.0983362679957,108.1374759483727,108.1766265893946,108.215788194131,108.254960765652,108.294141563797,108.3333333333333
32.5,103.6343766637454,103.6724996264249,103.7106332650287,103.7487775825466,103.7869325819689,103.825098266287,103.8632746384932,103.9014617015804,103.9396594585425,103.9778679123741,104.0160870660708,104.0543169226291,104.092557485046,104.1308087563196,104.1690707394489,104.2073434374336,104.2456268532742,104.2839209899722,104.3222258505298,104.3605414379502,104.3988677552372,104.4372048053957,104.4755525914312,104.5139111163503,104.5522803831602,104.5906603948692,104.6290511544861,104.6674526650208,104.705864929484,104.7442879508873,104.7827217322429,104.8211662765641,104.859621586865,104.8980876661605,104.9365645174662,104.9750521437988,105.0135505481757,105.0520597336151,105.0905797031363,105.1291104597591,105.1676520065043,105.2062043463938,105.2447674824498,105.2833414176958,105.321926155156,105.3605216978554,105.39912804882,105.4377452110764,105.4763731876522,105.5150119815759,105.5536615958767,105.5923220335849,105.6309932977313,105.6696753913478,105.708368317467,105.7470720791225,105.7857866793487,105.8245121211807,105.8632484076548,105.9019955418077,105.9407535266773,105.9795223653022,106.0183020607218,106.0570926159766,106.0958940341076,106.1347063181569,106.1735294711674,106.2123634961829,106.2512083962478,106.2900641744077,106.3289308337088,106.3678083771983,106.4066968079243,106.4455961289354,106.4845063432816,106.5234274540132,106.5623594641817,106.6013023768395,106.6402561950395,106.6792209218359,106.7181965602834,106.7571831134378,106.7961805843554,106.8351889760939,106.8742082917114,106.9132385342671,106.9522797068208,106.9913318124335,107.0303948541668,107.0694688350833,107.1085537582464,107.1476496267203,107.1867564435701,107.2258742118619,107.2650029346624,107.3041426150394,107.3432932560613,107.3824548607977,107.4216274323187,107.4608082304636,107.5
33.33333333333334,102.801043330421,102.8391662930991,102.8772999317018,102.9154442492186,102.9535992486401,102.9917649329575,103.029941305163,103.0681283682497,103.1063261252113,103.1445345790426,103.182753732739,103.2209835892969,103.2592241517136,103.2974754229871,103.3357374061163,103.3740101041008,103.4122935199413,103.4505876566392,103.4888925171968,103.5272081046171,103.5655344219041,103.6038714720625,103.642219258098,103.6805777830171,103.718947049827,103.7573270615359,103.7957178211528,103.8341193316875,103.8725315961508,103.910954617554,103.9493883989096,103.9878329432309,104.0262882535317,104.0647543328272,104.1032311841329,104.1417188104655,104.1802172148423,104.2187264002818,104.2572463698029,104.2957771264258,104.3343186731711,104.3728710130605,104.4114341491165,104.4500080843625,104.4885928218227,104.5271883645221,104.5657947154867,104.6044118777431,104.6430398543189,104.6816786482426,104.7203282625435,104.7589887002516,104.797659964398,104.8363420580145,104.8750349841337,104.9137387457892,104.9524533460154,104.9911787878474,105.0299150743215,105.0686622084744,105.107420193344,105.1461890319689,105.1849687273886,105.2237592826433,105.2625607007743,105.3013729848236,105.3401961378341,105.3790301628496,105.4178750629145,105.4567308410744,105.4955975003755,105.5344750438651,105.573363474591,105.6122627956021,105.6511730099483,105.6900941206799,105.7290261308484,105.7679690435062,105.8069228617063,105.8458875885026,105.8848632269501,105.9238497801045,105.9628472510221,106.0018556427606,106.0408749583781,106.0799052009338,106.1189463734875,106.1579984791002,106.1970615208335,106.23613550175,106.2752204249131,106.314316293387,106.3534231102368,106.3925408785286,106.4316696013291,106.4708092817061,106.509959922728,106.5491215274643,106.5882940989854,106.6274748971303,106.6666666666667
34.16666666666667,101.9677099971065,102.0058329597818,102.043966598382,102.0821109158968,102.1202659153164,102.1584315996323,102.1966079718365,102.234795034922,102.2729927918827,102.3112012457131,102.3494203994089,102.3876502559662,102.4258908183824,102.4641420896555,102.5024040727843,102.5406767707686,102.5789601866089,102.6172543233067,102.6555591838641,102.6938747712843,102.7322010885711,102.7705381387295,102.8088859247649,102.847244449684,102.8856137164938,102.9239937282027,102.9623844878196,103.0007859983543,103.0391982628175,103.0776212842208,103.1160550655764,103.1544996098976,103.1929549201985,103.2314209994939,103.2698978507996,103.3083854771322,103.3468838815091,103.3853930669485,103.4239130364697,103.4624437930925,103.5009853398378,103.5395376797272,103.5781008157832,103.6166747510292,103.6552594884894,103.6938550311889,103.7324613821534,103.7710785444098,103.8097065209856,103.8483453149093,103.8869949292102,103.9256553669183,103.9643266310647,104.0030087246812,104.0417016508004,104.0804054124559,104.1191200126821,104.1578454545142,104.1965817409882,104.2353288751411,104.2740868600107,104.3128556986356,104.3516353940553,104.39042594931,104.429227367441,104.4680396514903,104.5068628045008,104.5456968295163,104.5845417295812,104.6233975077411,104.6622641670423,104.7011417105318,104.7400301412577,104.7789294622688,104.817839676615,104.8567607873466,104.8956927975152,104.9346357101729,104.9735895283729,105.0125542551693,105.0515298936168,105.0905164467712,105.1295139176889,105.1685223094273,105.2075416250448,105.2465718676005,105.2856130401542,105.3246651457669,105.3637281875002,105.4028021684167,105.4418870915798,105.4809829600537,105.5200897769035,105.5592075451952,105.5983362679958,105.6374759483727,105.6766265893947,105.715788194131,105.7549607656521,105.794141563797,105.8333333333333
35,101.1343766638119,101.1724996264816,101.210633265077,101.2487775825875,101.2869325820035,101.3250982663162,101.3632746385177,101.4014617016008,101.4396594585595,101.4778679123882,101.5160870660825,101.5543169226387,101.5925574850539,101.6308087563261,101.6690707394542,101.7073434374379,101.7456268532777,101.783920989975,101.8222258505321,101.860541437952,101.8988677552387,101.9372048053968,101.9755525914321,102.0139111163511,102.0522803831608,102.0906603948696,102.1290511544864,102.1674526650211,102.2058649294843,102.2442879508875,102.2827217322431,102.3211662765644,102.3596215868652,102.3980876661606,102.4365645174663,102.4750521437989,102.5135505481758,102.5520597336152,102.5905797031364,102.6291104597592,102.6676520065045,102.7062043463939,102.7447674824499,102.783341417696,102.8219261551561,102.8605216978556,102.8991280488201,102.9377452110765,102.9763731876523,103.015011981576,103.0536615958769,103.092322033585,103.1309932977314,103.1696753913479,103.2083683174671,103.2470720791226,103.2857866793488,103.3245121211809,103.3632484076549,103.4019955418078,103.4407535266774,103.4795223653023,103.518302060722,103.5570926159767,103.5958940341077,103.634706318157,103.6735294711675,103.7123634961829,103.7512083962479,103.7900641744078,103.8289308337089,103.8678083771985,103.9066968079244,103.9455961289356,103.9845063432817,104.0234274540133,104.0623594641818,104.1013023768396,104.1402561950397,104.179220921836,104.2181965602835,104.2571831134378,104.2961805843555,104.335188976094,104.3742082917115,104.4132385342671,104.4522797068209,104.4913318124336,104.5303948541669,104.5694688350834,104.6085537582464,104.6476496267203,104.6867564435701,104.7258742118619,104.7650029346624,104.8041426150394,104.8432932560613,104.8824548607977,104.9216274323187,104.9608082304636,105
35.83333333333334,100.3010433305567,100.3391662932154,100.3772999318011,100.4154442493032,100.4535992487119,100.4917649330183,100.5299413052143,100.5681283682927,100.6063261252473,100.6445345790726,100.6827537327639,100.7209835893176,100.7592241517307,100.7974754230011,100.8357374061277,100.8740101041102,100.9122935199489,100.9505876566454,100.9888925172017,101.0272081046211,101.0655344219072,101.103871472065,101.1422192581,101.1805777830186,101.2189470498282,101.2573270615369,101.2957178211536,101.3341193316881,101.3725315961512,101.4109546175544,101.4493883989099,101.4878329432311,101.5262882535319,101.5647543328273,101.6032311841331,101.6417188104656,101.6802172148425,101.7187264002819,101.7572463698031,101.7957771264259,101.8343186731712,101.8728710130606,101.9114341491166,101.9500080843627,101.9885928218229,102.0271883645223,102.0657947154868,102.1044118777432,102.143039854319,102.1816786482427,102.2203282625436,102.2589887002517,102.2976599643981,102.3363420580146,102.3750349841338,102.4137387457893,102.4524533460155,102.4911787878476,102.5299150743216,102.5686622084746,102.6074201933442,102.646189031969,102.6849687273887,102.7237592826434,102.7625607007744,102.8013729848238,102.8401961378343,102.8790301628497,102.9178750629146,102.9567308410745,102.9955975003756,103.0344750438652,103.0733634745911,103.1122627956022,103.1511730099484,103.19009412068,103.2290261308485,103.2679690435063,103.3069228617063,103.3458875885027,103.3848632269502,103.4238497801045,103.4628472510222,103.5018556427607,103.5408749583782,103.5799052009338,103.6189463734875,103.6579984791002,103.6970615208336,103.7361355017501,103.7752204249131,103.814316293387,103.8534231102368,103.8925408785285,103.9316696013291,103.970809281706,104.009959922728,104.0491215274643,104.0882940989853,104.1274748971303,104.1666666666667
36.66666666666667,99.46770999737701,99.50583296001463,99.54396659858179,99.58211091606765,99.62026591546211,99.65843159975609,99.69660797194136,99.73479503501054,99.77299279195711,99.81120124577551,99.84942039946093,99.88765025600955,99.92589081841832,99.96414208968513,100.0024040728087,100.0406767707885,100.0789601866252,100.1172543233198,100.1555591838747,100.1938747712928,100.232201088578,100.2705381387349,100.3088859247693,100.3472444496874,100.3856137164965,100.4239937282048,100.4623844878212,100.5007859983555,100.5391982628185,100.5776212842215,100.616055065577,100.6544996098981,100.6929549201988,100.7314209994942,100.7698978507998,100.8083854771324,100.8468838815092,100.8853930669487,100.9239130364698,100.9624437930926,101.0009853398379,101.0395376797273,101.0781008157833,101.1166747510294,101.1552594884896,101.193855031189,101.2324613821535,101.2710785444099,101.3097065209857,101.3483453149095,101.3869949292103,101.4256553669184,101.4643266310648,101.5030087246813,101.5417016508005,101.580405412456,101.6191200126822,101.6578454545143,101.6965817409883,101.7353288751413,101.7740868600109,101.8128556986357,101.8516353940554,101.8904259493101,101.9292273674411,101.9680396514904,102.006862804501,102.0456968295164,102.0845417295813,102.1233975077412,102.1622641670423,102.2011417105318,102.2400301412577,102.2789294622689,102.317839676615,102.3567607873466,102.3956927975152,102.434635710173,102.473589528373,102.5125542551694,102.5515298936169,102.5905164467712,102.6295139176889,102.6685223094273,102.7075416250448,102.7465718676004,102.7856130401542,102.8246651457669,102.8637281875002,102.9028021684167,102.9418870915798,102.9809829600536,103.0200897769035,103.0592075451952,103.0983362679957,103.1374759483727,103.1766265893946,103.215788194131,103.254960765652,103.294141563797,103.3333333333333
37.5,98.63437666433879,98.67249962693691,98.71063326546921,98.7487775829244,98.78693258229195,98.82509826656239,98.86327463872713,98.90146170177847,98.93965945870958,98.97786791251458,99.01608706618849,99.05431692272725,99.09255748512759,99.13080875638718,99.16907073950462,99.20734343747935,99.24562685331165,99.28392099000268,99.32222585055455,99.36054143797013,99.39886775525326,99.43720480540851,99.47555259144144,99.5139111163584,99.55228038316662,99.59066039487416,99.62905115448999,99.66745266502386,99.70586492948642,99.74428795088916,99.7827217322444,99.82116627656531,99.85962158686594,99.89808766616119,99.93656451746676,99.97505214379925,100.013550548176,100.0520597336155,100.0905797031366,100.1291104597593,100.1676520065046,100.206204346394,100.24476748245,100.2833414176961,100.3219261551563,100.3605216978557,100.3991280488202,100.4377452110766,100.4763731876525,100.5150119815762,100.553661595877,100.5923220335851,100.6309932977315,100.669675391348,100.7083683174672,100.7470720791227,100.7857866793489,100.824512121181,100.863248407655,100.9019955418079,100.9407535266775,100.9795223653024,101.018302060722,101.0570926159768,101.0958940341078,101.1347063181571,101.1735294711676,101.212363496183,101.251208396248,101.2900641744079,101.328930833709,101.3678083771985,101.4066968079244,101.4455961289356,101.4845063432817,101.5234274540133,101.5623594641819,101.6013023768396,101.6402561950397,101.679220921836,101.7181965602835,101.7571831134378,101.7961805843556,101.835188976094,101.8742082917115,101.9132385342671,101.9522797068209,101.9913318124335,102.0303948541669,102.0694688350834,102.1085537582464,102.1476496267203,102.1867564435701,102.2258742118619,102.2650029346624,102.3041426150394,102.3432932560613,102.3824548607977,102.4216274323187,102.4608082304636,102.5
38.33333333333334,97.80104333155987,97.83916629408573,97.87729993255404,97.91544424995263,97.9535992492703,97.99176493349695,98.02994130562331,98.06812836864107,98.10632612554299,98.14453457932267,98.18275373297467,98.22098358949452,98.25922415187864,98.29747542312435,98.33573740622994,98.37401010419462,98.41229352001842,98.45058765670231,98.48889251724815,98.52720810465874,98.5655344219377,98.60387147208951,98.64221925811961,98.68057778303424,98.71894704984057,98.75732706154658,98.79571782116116,98.83411933169405,98.87253159615584,98.91095461755795,98.94938839891267,98.98783294323322,99.02628825353355,99.06475433282857,99.10323118413396,99.14171881046632,99.18021721484303,99.21872640028235,99.2572463698034,99.29577712642616,99.33431867317137,99.37287101306075,99.41143414911676,99.45000808436276,99.48859282182296,99.5271883645224,99.56579471548693,99.60441187774332,99.64303985431916,99.68167864824284,99.7203282625437,99.75898870025182,99.79765996439818,99.83634205801465,99.87503498413386,99.91373874578939,99.95245334601557,99.99117878784764,100.0299150743217,100.0686622084746,100.1074201933442,100.1461890319691,100.1849687273887,100.2237592826435,100.2625607007745,100.3013729848238,100.3401961378343,100.3790301628497,100.4178750629146,100.4567308410745,100.4955975003757,100.5344750438652,100.5733634745911,100.6122627956023,100.6511730099484,100.69009412068,100.7290261308485,100.7679690435063,100.8069228617063,100.8458875885027,100.8848632269502,100.9238497801045,100.9628472510222,101.0018556427606,101.0408749583781,101.0799052009338,101.1189463734875,101.1579984791002,101.1970615208335,101.23613550175,101.2752204249131,101.314316293387,101.3534231102368,101.3925408785285,101.431669601329,101.470809281706,101.509959922728,101.5491215274643,101.5882940989854,101.6274748971303,101.6666666666667
39.16666666666667,96.96770999924622,97.00583296164271,97.04396659999588,97.08211091729228,97.12026591651957,97.15843160066642,97.19660797272255,97.23479503567876,97.27299279252679,97.31120124625951,97.3494203998707,97.3876502563552,97.42589081870884,97.46414208992832,97.50240407301145,97.54067677095692,97.57896018676441,97.61725432343449,97.65555918396871,97.69387477136952,97.73220108864029,97.77053813878531,97.80888592480979,97.84724444971977,97.88561371652229,97.92399372822521,97.96238448783728,98.00078599836814,98.03919826282829,98.0776212842291,98.11605506558281,98.15449960990252,98.19295492020223,98.23142099949676,98.26989785080177,98.30838547713385,98.34688388151032,98.38539306694952,98.42391303647044,98.46244379309309,98.50098533983822,98.53953767972754,98.57810081578353,98.61667475102951,98.65525948848966,98.69385503118909,98.73246138215363,98.77107854441,98.80970652098583,98.84834531490952,98.88699492921037,98.92565536691849,98.96432663106486,99.00300872468131,99.04170165080055,99.08040541245606,99.11912001268226,99.15784545451432,99.19658174098836,99.23532887514128,99.27408686001085,99.31285569863573,99.35163539405539,99.39042594931011,99.42922736744113,99.46803965149044,99.50686280450094,99.54569682951634,99.58454172958129,99.62339750774119,99.66226416704232,99.70114171053184,99.74003014125775,99.77892946226892,99.81783967661504,99.85676078734666,99.89569279751521,99.93463571017294,99.973589528373,100.0125542551693,100.0515298936168,100.0905164467711,100.1295139176888,100.1685223094273,100.2075416250448,100.2465718676004,100.2856130401542,100.3246651457669,100.3637281875002,100.4028021684167,100.4418870915797,100.4809829600536,100.5200897769034,100.5592075451952,100.5983362679957,100.6374759483727,100.6766265893946,100.715788194131,100.754960765652,100.794141563797,100.8333333333333
40,96.13437666775077,96.17249962992017,96.21063326807047,96.24877758518616,96.28693258425284,96.32509826825739,96.3632746401878,96.40146170303321,96.43965945978397,96.47786791343148,96.51608706696831,96.5543169233881,96.5925574856856,96.6308087568566,96.66907073989796,96.70734343780762,96.7456268535845,96.78392099022854,96.82222585074067,96.86054143812281,96.89886775537791,96.93720480550981,96.97555259152335,97.01391111642431,97.05228038321934,97.09066039491616,97.12905115452321,97.16745266505002,97.2058649295069,97.24428795090508,97.28272173225668,97.32116627657476,97.35962158687317,97.39808766616666,97.4365645174709,97.47505214380236,97.51355054817837,97.55205973361717,97.59057970313782,97.62911045976027,97.66765200650526,97.70620434639449,97.74476748245038,97.78334141769631,97.82192615515643,97.86052169785582,97.89912804882032,97.9377452110767,97.97637318765248,98.01501198157617,98.05366159587703,98.09232203358513,98.13099329773152,98.16967539134798,98.2083683174672,98.24707207912273,98.28578667934892,98.32451212118097,98.36324840765499,98.40199554180792,98.44075352667751,98.47952236530239,98.51830206072204,98.55709261597679,98.5958940341078,98.6347063181571,98.6735294711676,98.71236349618302,98.75120839624796,98.79006417440785,98.82893083370898,98.8678083771985,98.90669680792442,98.94559612893556,98.98450634328171,99.02342745401333,99.06235946418187,99.10130237683961,99.14025619503964,99.17922092183602,99.2181965602835,99.2571831134378,99.2961805843555,99.33518897609397,99.37420829171147,99.41323853426709,99.45227970682085,99.49133181243354,99.53039485416686,99.56946883508334,99.60855375824642,99.64764962672029,99.68675644357013,99.72587421186186,99.76500293466236,99.80414261503931,99.84329325606129,99.88245486079765,99.92162743231867,99.96080823046361,100
40.83333333333334,95.30104333766614,95.33916629944464,95.37729993724446,95.41544425404672,95.45359925283384,95.49176493658966,95.52994130829939,95.56812837094957,95.60632612752809,95.64453458102412,95.68275373442815,95.72098359073186,95.75922415292825,95.79747542401142,95.83573740697682,95.87401010482101,95.91229352054168,95.95058765713758,95.98889251760869,96.02720810495605,96.06553442218173,96.1038714722889,96.14221925828173,96.18057778316539,96.21894704994614,96.25732706163112,96.29571782122846,96.33411933174732,96.37253159619775,96.4109546175907,96.44938839893815,96.48783294325288,96.52628825354863,96.56475433284005,96.60323118414266,96.64171881047285,96.6802172148479,96.71872640028593,96.75724636980603,96.79577712642805,96.83431867317276,96.87287101306173,96.91143414911744,96.95000808436325,96.9885928218233,97.02718836452262,97.06579471548707,97.1044118777434,97.14303985431918,97.18167864824288,97.2203282625437,97.25898870025179,97.29765996439818,97.33634205801462,97.37503498413386,97.41373874578939,97.45245334601557,97.49117878784762,97.52991507432166,97.56866220847461,97.60742019334418,97.64618903196904,97.68496872738869,97.72375928264344,97.76256070077446,97.80137298482376,97.84019613783424,97.87903016284969,97.91787506291462,97.95673084107452,97.99559750037564,98.03447504386517,98.07336347459106,98.11226279560223,98.15117300994835,98.19009412067997,98.22902613084852,98.26796904350627,98.30692286170631,98.34588758850268,98.38486322695017,98.42384978010448,98.46284725102217,98.50185564276063,98.54087495837814,98.57990520093377,98.61894637348752,98.65799847910019,98.69706152083351,98.73613550175,98.77522042491307,98.81431629338697,98.8534231102368,98.89254087852855,98.93166960132906,98.97080928170598,99.00995992272794,99.04912152746431,99.08829409898533,99.12747489713028,99.16666666666666
