Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2011-11-30,97.00775146484375,12.862449645996094,,21.54079818725586,7.998908042907715,25.961483001708984,10.601300239562988,21.74755096435547,,10.889445304870605,26.692970275878906,16.321561813354492
2011-12-31,97.40359497070312,12.48238468170166,,21.011926651000977,8.117552757263184,25.85424041748047,10.530950546264648,22.1497802734375,,11.127592086791992,27.331146240234375,16.43952751159668
2012-01-31,102.56703186035156,13.9500150680542,,21.577030181884766,8.835677146911621,27.932323455810547,11.233682632446289,22.03358268737793,,10.845664978027344,28.363859176635742,17.509592056274414
2012-02-29,107.01901245117188,13.871228218078613,,22.8559627532959,9.275577545166016,28.711212158203125,12.031634330749512,22.85907554626465,,10.911337852478027,28.664934158325195,18.30201530456543
2012-03-31,109.97915649414062,13.871228218078613,,21.900583267211914,9.9291410446167,28.857738494873047,12.534510612487793,23.44379997253418,,10.958248138427734,29.79790687561035,19.107145309448242
2012-04-30,109.72371673583984,13.811049461364746,,21.828901290893555,9.727585792541504,28.674633026123047,12.43300724029541,23.637056350708008,,11.255309104919434,29.86865234375,19.387014389038086
2012-05-31,103.13419342041016,12.737652778625488,,19.49708366394043,8.832365036010742,26.861642837524414,11.644996643066406,23.360435485839844,,11.318436622619629,28.78571319580078,18.32011604309082
2012-06-30,106.7662582397461,13.291297912597656,,20.3366641998291,9.22953987121582,27.636428833007812,11.978545188903809,24.045072555541992,,11.675098419189453,30.26679229736328,18.609159469604492
2012-07-31,108.58903503417969,13.19293212890625,,21.444780349731445,9.286590576171875,27.876190185546875,12.246891975402832,24.809471130371094,,12.080021858215332,30.734155654907227,18.57255744934082
2012-08-31,111.3094711303711,13.499661445617676,,22.023622512817383,9.603321075439453,28.304340362548828,12.761713981628418,24.69109535217285,,11.57987117767334,31.09441375732422,19.429950714111328
2012-09-30,113.52525329589844,13.935131072998047,,22.60862159729004,9.875714302062988,28.436660766601562,12.904021263122559,24.948728561401367,,11.59261703491211,32.119171142578125,19.95888900756836
2012-10-31,112.05425262451172,13.715009689331055,,22.24903106689453,10.113936424255371,28.58938217163086,12.133575439453125,24.81629753112793,,11.879462242126465,32.20637130737305,19.720355987548828
2012-11-30,112.6884994506836,13.970049858093262,,21.97687339782715,10.024882316589355,29.0908203125,12.242850303649902,25.272096633911133,,11.370798110961914,32.375335693359375,20.345304489135742
2012-12-31,112.89456176757812,14.289798736572266,,22.088211059570312,10.425625801086426,29.694108963012695,12.125167846679688,24.472688674926758,,11.242025375366211,32.08570861816406,20.306779861450195
2013-01-31,119.5153579711914,14.984478950500488,,24.04409408569336,11.12463665008545,31.632457733154297,12.427410125732422,26.144195556640625,,11.909354209899902,34.7099494934082,21.595888137817383
2013-02-28,121.040283203125,14.780946731567383,,24.149784088134766,11.259055137634277,32.334861755371094,12.524626731872559,27.009294509887695,,12.186091423034668,35.146766662597656,21.940532684326172
2013-03-31,125.07991790771484,15.04592227935791,,24.65335464477539,11.655905723571777,32.95836639404297,12.795159339904785,28.200563430786133,,12.729792594909668,37.169002532958984,22.83228302001953
2013-04-30,128.050048828125,15.25055980682373,,24.439102172851562,12.009905815124512,32.85567092895508,13.07242202758789,29.17363166809082,,13.605515480041504,38.45098114013672,23.596269607543945
2013-05-31,131.07322692871094,15.53976821899414,,25.135395050048828,12.742060661315918,34.5043830871582,13.437433242797852,28.539409637451172,,12.3740234375,39.084659576416016,24.248722076416016
2013-06-30,128.6434783935547,14.78784465789795,,24.4484806060791,12.491584777832031,33.798946380615234,12.983293533325195,28.268627166748047,,12.3576078414917,38.6784553527832,24.369709014892578
2013-07-31,136.0072784423828,15.728687286376953,,25.858240127563477,13.212563514709473,35.979331970214844,13.535151481628418,29.68680191040039,,13.025507926940918,41.63639450073242,25.735197067260742
2013-08-31,131.92803955078125,15.709251403808594,,25.591567993164062,12.535490036010742,35.0870361328125,13.394379615783691,28.338380813598633,,12.375227928161621,40.167449951171875,25.002626419067383
2013-09-30,135.44288635253906,16.323171615600586,,26.011964797973633,12.8385591506958,36.975215911865234,13.667386054992676,28.546369552612305,,12.398452758789062,41.28547286987305,26.281370162963867
2013-10-31,142.40562438964844,17.092206954956055,,27.2294979095459,13.316458702087402,38.91439437866211,14.423649787902832,30.567461013793945,,12.989496231079102,43.242183685302734,27.567089080810547
2013-11-30,146.62619018554688,17.314802169799805,,27.24526023864746,13.905563354492188,40.339073181152344,14.86943244934082,31.0438289642334,,12.738283157348633,45.28258514404297,28.519182205200195
2013-12-31,149.61546325683594,18.048938751220703,,27.8977108001709,14.151571273803711,41.8277702331543,15.319503784179688,31.022178649902344,,12.71818733215332,45.430084228515625,29.053905487060547
2014-01-31,145.12533569335938,17.305927276611328,,26.403186798095703,13.697775840759277,40.246864318847656,14.998724937438965,29.643470764160156,,13.236886978149414,46.0450553894043,27.420021057128906
2014-02-28,151.73080444335938,18.50052833557129,,27.755329132080078,14.114045143127441,41.879905700683594,15.657777786254883,30.799827575683594,,13.693910598754883,48.90846252441406,29.17469024658203
2014-03-31,152.3173065185547,18.579120635986328,,28.201812744140625,14.53031063079834,42.09711837768555,15.657777786254883,31.316194534301758,,14.035839080810547,48.12678527832031,28.249338150024414
2014-04-30,154.05307006835938,18.807188034057617,,29.82977867126465,14.336087226867676,42.84608840942383,15.768402099609375,32.337799072265625,,14.750171661376953,47.987796783447266,27.952924728393555
2014-05-31,157.6280975341797,19.363481521606445,,30.32937240600586,14.551515579223633,43.670223236083984,16.361066818237305,32.92258071899414,,14.589731216430664,49.366668701171875,28.758575439453125
2014-06-30,160.11505126953125,19.584409713745117,,31.853647232055664,14.845292091369629,43.67829132080078,16.590341567993164,32.61555862426758,,15.108597755432129,50.22533416748047,29.22270393371582
2014-07-31,158.72042846679688,19.283693313598633,,30.892196655273438,14.687761306762695,42.0676155090332,16.949331283569336,31.74993133544922,,14.201518058776855,50.48028564453125,28.942745208740234
2014-08-31,164.98410034179688,20.02887725830078,,31.566755294799805,15.31039810180664,43.84512710571289,17.505605697631836,33.21453857421875,,14.900406837463379,52.92515563964844,30.229772567749023
2014-09-30,161.95091247558594,19.656288146972656,,28.970827102661133,15.185873985290527,43.13899612426758,17.34046173095703,33.199825286865234,,14.490710258483887,52.966609954833984,29.294145584106445
2014-10-31,166.5398712158203,19.273574829101562,,28.09160614013672,15.689579010009766,45.02236557006836,17.694442749023438,34.59510803222656,,15.795467376708984,55.949981689453125,30.01355743408203
2014-11-30,171.11497497558594,19.576215744018555,,25.64942169189453,16.058124542236328,46.4086799621582,18.545547485351562,36.513343811035156,,15.979584693908691,57.896209716796875,31.64865493774414
2014-12-31,169.74407958984375,19.345251083374023,,25.43733787536621,16.275306701660156,46.139549255371094,18.0479793548584,35.91344451904297,,16.403398513793945,56.87317657470703,31.798507690429688
2015-01-31,165.62380981445312,19.110549926757812,,24.4281063079834,15.220699310302734,44.75034713745117,17.505685806274414,35.821109771728516,,16.935123443603516,57.82669448852539,30.974409103393555
2015-02-28,174.93264770507812,20.633298873901367,,25.550085067749023,16.107080459594727,47.1448974609375,18.90526580810547,37.305572509765625,,15.852149963378906,60.30603790283203,33.62089157104492
2015-03-31,171.4199676513672,19.54733657836914,,25.084476470947266,15.948328971862793,45.734413146972656,18.181344985961914,36.35819625854492,,15.571770668029785,60.52309036254883,33.34651565551758
2015-04-30,173.8784942626953,20.28094482421875,,26.915138244628906,16.021135330200195,45.8292236328125,18.75798225402832,36.303157806396484,,15.620190620422363,60.03104019165039,33.440738677978516
2015-05-31,176.1138916015625,20.35736656188965,,25.51860237121582,16.333194732666016,45.97752380371094,19.10599708557129,36.618377685546875,,15.719095230102539,62.735008239746094,33.88036346435547
2015-06-30,171.70138549804688,19.464391708374023,,24.467126846313477,16.1871280670166,44.535831451416016,18.238143920898438,35.72525405883789,,14.64526081085205,62.27454376220703,33.96028137207031
2015-07-31,176.43409729003906,18.56739044189453,,22.735570907592773,16.811378479003906,44.8894157409668,18.842374801635742,37.99320983886719,,15.680290222167969,64.33711242675781,35.73418426513672
2015-08-31,165.6804656982422,17.520832061767578,,21.768869400024414,15.624383926391602,42.463645935058594,17.802453994750977,35.727657318115234,,15.134920120239258,59.212989807128906,33.4000244140625
2015-09-30,160.61785888671875,16.130802154541016,,20.055021286010742,15.110910415649414,41.3045654296875,17.479412078857422,35.63703918457031,,15.430771827697754,55.634525299072266,33.079288482666016
2015-10-31,175.18603515625,18.398447036743164,,22.457632064819336,16.136363983154297,45.17357635498047,19.402957916259766,37.9114990234375,21.704517364501953,15.741989135742188,60.144222259521484,36.20421600341797
2015-11-30,175.8263702392578,18.58129119873047,,22.454322814941406,16.45802116394043,45.56480026245117,19.540748596191406,37.561866760253906,21.564250946044922,15.407360076904297,59.95033264160156,36.119258880615234
2015-12-31,171.765380859375,17.64268684387207,,19.91245460510254,15.968841552734375,44.124755859375,19.038450241088867,38.37511444091797,21.86861801147461,15.57287311553955,60.72593307495117,34.94777297973633
2016-01-31,164.1851043701172,15.871282577514648,,19.38996696472168,14.646093368530273,41.863590240478516,18.423749923706055,38.86452102661133,20.69660758972168,16.5118350982666,56.2758903503418,33.27396774291992
2016-02-29,164.0495147705078,17.111671447753906,,18.847009658813477,14.22127628326416,43.647335052490234,18.30313491821289,38.98702621459961,20.795869827270508,16.83174705505371,56.07270050048828,33.422122955322266
2016-03-31,174.18609619140625,18.343875885009766,,20.61579132080078,15.172059059143066,46.4527702331543,19.817594528198242,40.62553024291992,22.80242919921875,18.03868865966797,57.384979248046875,35.5143928527832
2016-04-30,175.77452087402344,19.348255157470703,,22.645034790039062,15.788020133972168,47.271888732910156,18.916505813598633,40.24946212768555,22.46209716796875,17.734800338745117,59.29868698120117,35.70563888549805
2016-05-31,178.7647705078125,19.28253173828125,,22.43368148803711,16.086036682128906,47.069881439208984,19.841447830200195,40.52653121948242,22.8486385345459,18.002172470092773,60.62417221069336,35.72368621826172
2016-06-30,178.4580078125,19.03605842590332,,22.89328956604004,15.483236312866211,47.1456413269043,19.4732666015625,42.44279861450195,24.044038772583008,19.21819305419922,60.93006134033203,35.19169616699219
2016-07-31,185.92852783203125,20.101428985595703,,22.753623962402344,16.103952407836914,49.12371826171875,20.957735061645508,42.349761962890625,25.02777099609375,19.24614715576172,64.15262603759766,36.9272346496582
2016-08-31,186.1511993408203,20.047761917114258,,23.135217666625977,16.723600387573242,49.5892333984375,21.201379776000977,42.10200500488281,24.090978622436523,18.17896842956543,62.07112503051758,36.44765853881836
2016-09-30,185.226318359375,19.71336555480957,,23.8443660736084,16.177696228027344,49.41148376464844,21.557819366455078,41.19615173339844,23.650724411010742,18.090351104736328,61.51658630371094,36.212398529052734
2016-10-31,182.93446350097656,19.399999618530273,,23.31241798400879,16.625621795654297,48.68585968017578,21.483890533447266,41.13190841674805,22.455211639404297,18.408472061157227,57.68687438964844,35.469417572021484
2016-11-30,189.67347717285156,20.72376251220703,,25.28626251220703,18.958599090576172,53.11107635498047,21.520143508911133,39.402488708496094,21.77321434020996,17.410398483276367,58.87725830078125,37.1724967956543
2016-12-31,192.38462829589844,20.624170303344727,,25.588624954223633,19.581844329833984,52.94938278198242,21.90976333618164,40.28277587890625,22.31010627746582,18.088197708129883,59.039981842041016,36.96812438964844
2017-01-31,196.98147583007812,21.704404830932617,,24.897409439086914,19.721532821655273,54.266841888427734,22.789148330688477,41.273860931396484,22.69005584716797,18.492677688598633,60.65803146362305,38.75397872924805
2017-02-28,204.72119140625,21.825542449951172,,24.37828826904297,20.762178421020508,56.3902587890625,23.822120666503906,43.243770599365234,23.746612548828125,19.466569900512695,64.50292205810547,39.4575080871582
2017-03-31,204.08921813964844,21.892379760742188,,23.872821807861328,20.076879501342773,55.70526885986328,24.258983612060547,42.83566665649414,23.347627639770508,19.293596267700195,63.961002349853516,40.179325103759766
2017-04-30,207.01171875,22.237825393676758,,23.308256149291992,19.97861671447754,57.059478759765625,24.841201782226562,43.534366607666016,23.533735275268555,19.587987899780273,65.17703247070312,41.266326904296875
2017-05-31,209.9332275390625,22.242023468017578,,22.483671188354492,19.740873336791992,58.07440948486328,25.823331832885742,44.68622589111328,23.689876556396484,20.398794174194336,65.677734375,41.719970703125
2017-06-30,210.2462921142578,22.547908782958984,,22.305011749267578,20.94655418395996,58.581878662109375,24.99650764465332,43.34501647949219,23.942686080932617,19.686498641967773,68.40568542480469,41.06930160522461
2017-07-31,215.61407470703125,23.002967834472656,,23.046667098999023,21.384634017944336,59.031978607177734,26.216323852539062,43.98133850097656,24.43575096130371,20.327470779418945,69.24068450927734,41.98966979980469
2017-08-31,216.24317932128906,23.183998107910156,,21.783981323242188,21.05223274230957,59.161617279052734,26.982271194458008,43.49637222290039,24.683183670043945,20.995895385742188,70.45406341552734,41.20834732055664
2017-09-30,219.5109405517578,23.912309646606445,,23.69011878967285,22.04092025756836,61.35662078857422,27.106098175048828,42.916011810302734,24.17332649230957,20.262544631958008,70.83540344238281,41.40138244628906
2017-10-31,225.798583984375,24.972278594970703,,23.802305221557617,22.76618766784668,62.09730529785156,28.975048065185547,42.47336196899414,24.54288673400879,21.213762283325195,70.55681610107422,42.42879867553711
2017-11-30,232.7003173828125,25.209304809570312,,24.21939468383789,23.553592681884766,64.68434143066406,29.38469886779785,44.8414306640625,25.260295867919922,21.783355712890625,72.6097640991211,44.57814407348633
2017-12-31,234.32481384277344,25.6198673248291,,25.326969146728516,23.887378692626953,65.69135284423828,29.435338973999023,45.513458251953125,24.875165939331055,20.274686813354492,71.92256927490234,45.519073486328125
2018-01-31,248.79635620117188,26.774805068969727,,26.40944480895996,25.57183265686035,69.59197235107422,31.62409210205078,46.60126876831055,24.66858673095703,19.826618194580078,76.9437255859375,49.894752502441406
2018-02-28,239.74998474121094,25.362695693969727,,23.547988891601562,24.82376480102539,66.90363311767578,31.49472999572754,43.046939849853516,22.9888916015625,19.057483673095703,73.48519897460938,48.16387176513672
2018-03-31,232.2481689453125,24.218544006347656,,23.78438377380371,23.705965042114258,64.84368133544922,30.22422981262207,42.41828155517578,23.729482650756836,19.628507614135742,71.0921401977539,46.87726593017578
2018-04-30,234.38348388671875,24.340959548950195,,26.22792625427246,23.688705444335938,63.29095458984375,30.337329864501953,40.8896598815918,23.723209381103516,20.184221267700195,72.09567260742188,48.133934020996094
2018-05-31,240.08114624023438,24.840503692626953,,27.013235092163086,23.45569610595703,65.23651123046875,32.395042419433594,40.249359130859375,24.253124237060547,19.96108055114746,72.22714233398438,49.090110778808594
2018-06-30,240.38235473632812,24.793537139892578,46.07215118408203,26.984804153442383,22.946544647216797,62.77389907836914,32.19575119018555,41.76499557495117,25.120946884155273,20.34080696105957,73.14740753173828,50.733253479003906
2018-07-31,250.40711975097656,25.621007919311523,45.07685089111328,27.589218139648438,24.224679946899414,67.6801986694336,32.984169006347656,43.75459671020508,25.598539352416992,20.85057830810547,78.2302474975586,51.7833251953125
2018-08-31,258.40008544921875,25.423688888549805,45.7465934753418,26.630468368530273,24.55402946472168,67.83859252929688,35.16078186035156,43.926124572753906,26.218170166015625,21.119157791137695,81.61705017089844,54.426719665527344
2018-09-30,258.7649841308594,24.848905563354492,45.57916259765625,27.095531463623047,23.903989791870117,68.98242950439453,35.035213470458984,44.04863357543945,25.257749557495117,20.79528045654297,83.70187377929688,54.55236053466797
2018-10-31,241.97369384765625,22.67436408996582,42.94172668457031,24.191299438476562,22.878307342529297,61.78287887573242,32.34001159667969,45.248104095458984,25.11740493774414,21.396699905395508,78.33209991455078,49.18879318237305
2018-11-30,246.46209716796875,23.536338806152344,41.98103332519531,23.813087463378906,23.479001998901367,64.13468170166016,31.705345153808594,46.276283264160156,26.494985580444336,22.15389633178711,84.66403198242188,50.40707778930664
2018-12-31,223.45657348632812,21.77359390258789,38.502044677734375,20.657690048217773,20.736736297607422,56.94672775268555,28.92401123046875,41.76874542236328,24.264244079589844,21.089834213256836,76.3980712890625,46.21542739868164
2019-01-31,242.7571258544922,23.142858505249023,43.165748596191406,23.188705444335938,22.723129272460938,63.845947265625,31.064924240112305,44.31744384765625,27.186155319213867,22.00847816467285,80.43525695800781,50.97482681274414
2019-02-28,250.62632751464844,23.88031005859375,42.96924591064453,23.7231502532959,23.231203079223633,67.9113998413086,33.21154022216797,45.106021881103516,27.487077713012695,22.912765502929688,81.3046646118164,51.64493942260742
2019-03-31,254.0438232421875,24.075515747070312,43.76462936401367,24.039459228515625,22.521644592285156,66.74602508544922,34.6832275390625,46.57524490356445,28.6828556060791,23.37898063659668,81.39336395263672,53.35066223144531
2019-04-30,265.58685302734375,25.029062271118164,46.935218811035156,24.224346160888672,24.670480728149414,69.7969970703125,37.00996017456055,48.16580581665039,28.695865631103516,23.771013259887695,79.47933959960938,56.45738220214844
2019-05-31,248.65011596679688,22.981422424316406,44.14178466796875,21.53478240966797,22.900760650634766,64.46448516845703,33.80315017700195,46.41311264038086,29.04629898071289,23.584760665893555,77.71627807617188,52.1644172668457
2019-06-30,264.66552734375,25.486513137817383,46.13843536376953,23.344926834106445,24.300691604614258,69.26914978027344,36.694923400878906,48.466270446777344,29.285240173339844,24.14350128173828,82.48894500732422,56.04829406738281
2019-07-31,269.97369384765625,25.568805694580078,47.71494674682617,23.184541702270508,24.999719619750977,69.92982482910156,38.11277770996094,49.97939682006836,30.03130531311035,24.303592681884766,81.49957275390625,56.95872497558594
